Customer_ID,Age,Gender,Category,Category_ID,Item_Purchased,Item_Purchased_ID,Purchase_Amount (USD),Location,Size,Color,Color_Family,Sku_ID,Season,Review_Rating,Subscription Status,Shipping_Type,Discount_Applied,Previous_Purchases,Frequency of Purchases
1088,45,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,71,West Virginia,S,White,Grayscale,SKU_846,Winter,3.4,No,Next Day Air,Yes,7,Monthly
1090,40,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,61,Arizona,M,Silver,Grayscale,SKU_847,Spring,3.8,No,Next Day Air,Yes,33,Bi-Weekly
1091,38,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,58,Connecticut,M,Violet,Purples,SKU_848,Spring,4.2,No,Store Pickup,Yes,27,Fortnightly
1093,68,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,50,South Dakota,L,Magenta,Reds and Pinks,SKU_849,Spring,4.1,No,2-Day Shipping,Yes,20,Quarterly
1095,25,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,40,Connecticut,M,Black,Grayscale,SKU_850,Winter,4.8,No,Next Day Air,Yes,25,Quarterly
1097,57,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,46,New Hampshire,S,Beige,,SKU_851,Fall,2.6,No,Standard,Yes,48,Annually
1098,58,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,27,Vermont,M,Black,Grayscale,SKU_852,Summer,3.2,No,Store Pickup,Yes,47,Weekly
1099,49,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,98,Idaho,S,Turquoise,Blues and Teals,SKU_853,Spring,3.6,No,Next Day Air,Yes,27,Weekly
1101,50,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,28,Nevada,L,Gold,Yellows and Oranges,SKU_854,Spring,4.4,No,Express,Yes,2,Weekly
1102,30,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,76,Delaware,XL,Silver,Grayscale,SKU_855,Fall,3,No,Free Shipping,Yes,39,Fortnightly
1104,35,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,23,Tennessee,S,Charcoal,Grayscale,SKU_856,Spring,4.3,No,Free Shipping,Yes,8,Bi-Weekly
1106,33,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,83,Massachusetts,S,Olive,Greens,SKU_857,Spring,3,No,Next Day Air,Yes,6,Every 3 Months
1107,52,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,96,Minnesota,L,Violet,Purples,SKU_858,Winter,3.6,No,Store Pickup,Yes,12,Fortnightly
1108,69,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,62,Texas,M,Peach,Yellows and Oranges,SKU_859,Fall,2.8,No,Store Pickup,Yes,26,Weekly
1110,66,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,97,Oklahoma,L,Violet,Purples,SKU_860,Winter,4.9,No,Next Day Air,Yes,2,Weekly
1111,28,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,61,Texas,L,Cyan,Blues and Teals,SKU_861,Fall,3,No,Standard,Yes,31,Bi-Weekly
1113,69,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,67,Washington,XL,Pink,Reds and Pinks,SKU_862,Spring,4.6,No,Free Shipping,Yes,32,Quarterly
1116,30,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,58,New York,S,Peach,Yellows and Oranges,SKU_863,Fall,4,No,2-Day Shipping,Yes,37,Weekly
1119,49,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,65,Indiana,M,Purple,Purples,SKU_864,Summer,4.9,No,Standard,Yes,11,Every 3 Months
1122,63,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,58,Florida,XL,Peach,Yellows and Oranges,SKU_865,Fall,3.2,No,Express,Yes,25,Quarterly
1123,70,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,62,North Carolina,S,Charcoal,Grayscale,SKU_866,Spring,4.3,No,2-Day Shipping,Yes,12,Annually
1124,36,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,67,Massachusetts,S,Purple,Purples,SKU_867,Fall,2.5,No,Store Pickup,Yes,38,Monthly
1127,23,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,58,Iowa,L,Beige,,SKU_868,Winter,3.4,No,Standard,Yes,47,Fortnightly
1129,56,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,30,New York,L,Charcoal,Grayscale,SKU_869,Winter,4.7,No,Next Day Air,Yes,35,Monthly
1130,37,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,65,New Hampshire,XL,White,Grayscale,SKU_870,Winter,4.7,No,Express,Yes,46,Fortnightly
1133,50,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,98,North Carolina,S,Teal,Blues and Teals,SKU_871,Spring,4.3,No,Store Pickup,Yes,25,Fortnightly
1134,36,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,36,Connecticut,XL,Magenta,Reds and Pinks,SKU_872,Winter,4.1,No,2-Day Shipping,Yes,29,Weekly
1135,62,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,81,Wisconsin,M,Brown,,SKU_873,Summer,4.6,No,Express,Yes,2,Every 3 Months
1136,65,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,90,Massachusetts,L,Peach,Yellows and Oranges,SKU_874,Winter,3.6,No,2-Day Shipping,Yes,32,Quarterly
1137,23,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,83,Illinois,S,Cyan,Blues and Teals,SKU_875,Summer,4.8,No,Free Shipping,Yes,37,Monthly
1138,46,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,91,New Mexico,XL,Pink,Reds and Pinks,SKU_876,Winter,2.8,No,2-Day Shipping,Yes,16,Every 3 Months
1140,58,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,53,Alabama,L,Purple,Purples,SKU_877,Spring,3.9,No,Standard,Yes,42,Bi-Weekly
1141,31,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,39,Maryland,M,White,Grayscale,SKU_878,Winter,2.6,No,Store Pickup,Yes,6,Every 3 Months
1145,41,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,54,South Carolina,S,Indigo,Blues and Teals,SKU_879,Fall,4.4,No,2-Day Shipping,Yes,25,Fortnightly
1148,59,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,36,Tennessee,XL,Red,Reds and Pinks,SKU_880,Winter,4.3,No,Next Day Air,Yes,17,Annually
1151,29,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,36,Kentucky,S,Red,Reds and Pinks,SKU_881,Winter,2.7,No,Next Day Air,Yes,50,Bi-Weekly
1152,41,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,86,Ohio,M,Gray,Grayscale,SKU_882,Spring,4.2,No,Express,Yes,24,Weekly
1153,62,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,49,Connecticut,M,Gold,Yellows and Oranges,SKU_883,Fall,4,No,Standard,Yes,8,Every 3 Months
1156,67,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,53,Tennessee,S,Red,Reds and Pinks,SKU_884,Fall,2.6,No,Express,Yes,47,Quarterly
1157,20,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,21,Hawaii,M,Gold,Yellows and Oranges,SKU_885,Summer,4.8,No,Express,Yes,6,Every 3 Months
1158,37,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,66,Maryland,M,Charcoal,Grayscale,SKU_886,Fall,4.4,No,Standard,Yes,11,Quarterly
1159,69,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,89,Nevada,L,Orange,Yellows and Oranges,SKU_887,Summer,4,No,2-Day Shipping,Yes,41,Annually
1161,37,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,42,North Dakota,S,Blue,Blues and Teals,SKU_888,Summer,3.2,No,Next Day Air,Yes,9,Bi-Weekly
1162,63,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,52,Oklahoma,S,Orange,Yellows and Oranges,SKU_889,Fall,3.1,No,2-Day Shipping,Yes,37,Monthly
1163,47,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,92,North Carolina,M,Blue,Blues and Teals,SKU_890,Winter,4.2,No,Express,Yes,13,Weekly
1164,26,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,56,Tennessee,L,White,Grayscale,SKU_891,Summer,3,No,2-Day Shipping,Yes,24,Monthly
1166,51,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,64,Wisconsin,M,Silver,Grayscale,SKU_892,Winter,2.9,No,Next Day Air,Yes,21,Every 3 Months
1167,48,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,48,Connecticut,S,Lavender,Purples,SKU_893,Winter,3.7,No,Store Pickup,Yes,22,Fortnightly
1170,25,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,94,Wyoming,S,Gray,Grayscale,SKU_894,Fall,4.5,No,2-Day Shipping,Yes,3,Annually
1172,41,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,55,Louisiana,M,Lavender,Purples,SKU_895,Spring,3.9,No,Next Day Air,Yes,15,Annually
1173,59,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,68,Oregon,L,Peach,Yellows and Oranges,SKU_896,Spring,4.6,No,Store Pickup,Yes,42,Bi-Weekly
1176,35,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,81,New Jersey,M,Beige,,SKU_897,Spring,4.1,No,Store Pickup,Yes,26,Quarterly
1179,37,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,22,South Carolina,M,Teal,Blues and Teals,SKU_898,Spring,4.9,No,Express,Yes,23,Annually
1180,20,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,33,Indiana,M,Blue,Blues and Teals,SKU_899,Summer,2.8,No,Free Shipping,Yes,44,Annually
1181,23,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,23,Oregon,S,Beige,,SKU_900,Spring,4.9,No,Standard,Yes,34,Monthly
1182,61,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,96,New York,L,Teal,Blues and Teals,SKU_901,Summer,3.5,No,Free Shipping,Yes,43,Quarterly
1183,37,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,21,New Mexico,M,Maroon,Reds and Pinks,SKU_902,Spring,3.8,No,Express,Yes,45,Quarterly
1184,23,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,39,Louisiana,M,Yellow,Yellows and Oranges,SKU_903,Spring,4.5,No,2-Day Shipping,Yes,4,Weekly
1186,47,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,64,Maine,M,Magenta,Reds and Pinks,SKU_904,Spring,3.9,No,Standard,Yes,29,Monthly
1189,68,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,29,Mississippi,M,Magenta,Reds and Pinks,SKU_905,Summer,3.3,No,Next Day Air,Yes,11,Weekly
1192,34,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,70,Indiana,L,Charcoal,Grayscale,SKU_906,Winter,4.1,No,Free Shipping,Yes,50,Quarterly
1193,49,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,56,Florida,M,Turquoise,Blues and Teals,SKU_907,Summer,4,No,2-Day Shipping,Yes,42,Quarterly
1194,40,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,55,Alaska,L,Pink,Reds and Pinks,SKU_908,Fall,5,No,2-Day Shipping,Yes,18,Fortnightly
1198,54,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,92,Vermont,L,Violet,Purples,SKU_909,Fall,3.9,No,Standard,Yes,26,Annually
1199,40,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,49,New Jersey,M,Brown,,SKU_910,Summer,3.9,No,2-Day Shipping,Yes,17,Annually
1200,49,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,89,Maryland,M,Indigo,Blues and Teals,SKU_911,Fall,4.5,No,Free Shipping,Yes,3,Weekly
1201,27,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,22,Connecticut,XL,Black,Grayscale,SKU_912,Winter,4.4,No,Store Pickup,Yes,7,Weekly
1202,27,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,61,Illinois,XL,Black,Grayscale,SKU_913,Summer,3.1,No,2-Day Shipping,Yes,46,Fortnightly
1203,48,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,29,Maryland,S,Olive,Greens,SKU_914,Spring,2.9,No,Standard,Yes,14,Every 3 Months
1206,52,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,99,California,M,Olive,Greens,SKU_915,Spring,3.5,No,Standard,Yes,38,Fortnightly
1209,20,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,100,Wisconsin,S,Red,Reds and Pinks,SKU_916,Winter,2.9,No,2-Day Shipping,Yes,8,Annually
1210,41,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,62,Pennsylvania,M,Blue,Blues and Teals,SKU_917,Winter,3.8,No,Next Day Air,Yes,16,Monthly
1213,32,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,74,Pennsylvania,M,Yellow,Yellows and Oranges,SKU_918,Summer,2.5,No,Free Shipping,Yes,18,Weekly
1214,68,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,52,Kentucky,XL,Black,Grayscale,SKU_919,Spring,3.7,No,Express,Yes,14,Every 3 Months
1216,66,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,20,Oregon,L,Pink,Reds and Pinks,SKU_920,Winter,2.6,No,2-Day Shipping,Yes,15,Every 3 Months
1217,62,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,32,Utah,XL,Lavender,Purples,SKU_921,Summer,3.7,No,Free Shipping,Yes,3,Every 3 Months
1218,50,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,63,Nebraska,XL,Cyan,Blues and Teals,SKU_922,Fall,2.6,No,Free Shipping,Yes,12,Every 3 Months
1225,62,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,50,Illinois,M,Yellow,Yellows and Oranges,SKU_923,Summer,3.7,No,Store Pickup,Yes,18,Weekly
1226,28,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,97,North Carolina,S,Turquoise,Blues and Teals,SKU_924,Fall,2.6,No,Free Shipping,Yes,16,Weekly
1228,27,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,37,Illinois,L,Yellow,Yellows and Oranges,SKU_925,Spring,4.9,No,Store Pickup,Yes,19,Bi-Weekly
1229,55,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,55,Indiana,S,Yellow,Yellows and Oranges,SKU_926,Winter,3.9,No,Express,Yes,1,Annually
1230,34,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,52,Kansas,XL,Maroon,Reds and Pinks,SKU_927,Winter,3.6,No,Express,Yes,39,Annually
1232,66,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,79,Pennsylvania,M,Gold,Yellows and Oranges,SKU_928,Spring,4,No,2-Day Shipping,Yes,43,Fortnightly
1234,46,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,73,Utah,L,Beige,,SKU_929,Winter,3.5,No,Next Day Air,Yes,40,Every 3 Months
1236,23,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,22,Idaho,M,Red,Reds and Pinks,SKU_930,Spring,3,No,Store Pickup,Yes,46,Every 3 Months
1237,42,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,68,New Mexico,M,White,Grayscale,SKU_931,Summer,4.4,No,Store Pickup,Yes,35,Every 3 Months
1241,41,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,79,New Jersey,L,White,Grayscale,SKU_932,Winter,2.9,No,Store Pickup,Yes,48,Annually
1244,25,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,23,New Hampshire,S,Pink,Reds and Pinks,SKU_933,Spring,3,No,Store Pickup,Yes,22,Annually
1248,65,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,99,Virginia,M,Charcoal,Grayscale,SKU_934,Spring,3.5,No,Express,Yes,18,Bi-Weekly
1250,62,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,50,Oregon,M,Peach,Yellows and Oranges,SKU_935,Winter,4.5,No,Express,Yes,48,Fortnightly
1251,52,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,26,New Hampshire,XL,Purple,Purples,SKU_936,Winter,4.1,No,Free Shipping,Yes,24,Monthly
1252,56,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,86,Indiana,XL,Orange,Yellows and Oranges,SKU_937,Spring,5,No,Next Day Air,Yes,43,Monthly
1253,28,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,41,Massachusetts,L,Magenta,Reds and Pinks,SKU_938,Fall,4,No,Standard,Yes,8,Quarterly
1254,39,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,23,Montana,XL,Red,Reds and Pinks,SKU_939,Winter,4.9,No,Express,Yes,49,Annually
1255,54,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,56,California,XL,Black,Grayscale,SKU_940,Spring,3.3,No,2-Day Shipping,Yes,2,Bi-Weekly
1256,30,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,68,Indiana,M,Peach,Yellows and Oranges,SKU_941,Fall,4.1,No,Standard,Yes,38,Fortnightly
1257,45,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,48,West Virginia,S,Olive,Greens,SKU_942,Winter,3.6,No,Express,Yes,4,Fortnightly
1259,47,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,87,Ohio,XL,Gold,Yellows and Oranges,SKU_943,Spring,4.1,No,2-Day Shipping,Yes,34,Every 3 Months
1260,68,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,64,Minnesota,M,Turquoise,Blues and Teals,SKU_944,Fall,3.9,No,Standard,Yes,45,Monthly
1262,20,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,29,Connecticut,L,Maroon,Reds and Pinks,SKU_945,Summer,2.8,No,Next Day Air,Yes,2,Fortnightly
1263,29,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,62,Tennessee,L,Brown,,SKU_946,Winter,4.8,No,Store Pickup,Yes,44,Monthly
1266,32,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,79,Louisiana,M,Lavender,Purples,SKU_947,Spring,2.7,No,Next Day Air,Yes,27,Weekly
1267,20,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,31,North Dakota,M,Peach,Yellows and Oranges,SKU_948,Fall,4,No,Standard,Yes,14,Every 3 Months
1268,47,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,83,Oregon,S,Gray,Grayscale,SKU_949,Spring,2.7,No,Standard,Yes,41,Weekly
1269,23,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,88,Idaho,XL,Charcoal,Grayscale,SKU_950,Winter,2.9,No,Next Day Air,Yes,25,Bi-Weekly
1272,70,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,57,Kentucky,S,Gray,Grayscale,SKU_951,Spring,4.3,No,Store Pickup,Yes,42,Annually
1275,54,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,73,Missouri,M,Olive,Greens,SKU_952,Spring,3.1,No,2-Day Shipping,Yes,37,Quarterly
1276,55,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,32,Arkansas,S,Turquoise,Blues and Teals,SKU_953,Fall,4.5,No,Standard,Yes,1,Monthly
1277,51,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,68,Wyoming,L,Turquoise,Blues and Teals,SKU_954,Spring,4.8,No,Next Day Air,Yes,37,Weekly
1278,19,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,97,Rhode Island,L,Green,Greens,SKU_955,Spring,5,No,Express,Yes,5,Quarterly
1280,63,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,56,Maryland,L,Charcoal,Grayscale,SKU_956,Fall,3.7,No,Express,Yes,18,Annually
1283,24,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,68,New Hampshire,L,Violet,Purples,SKU_957,Winter,3,No,Free Shipping,Yes,20,Monthly
1285,65,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,93,Arkansas,M,Black,Grayscale,SKU_958,Spring,3.9,No,Express,Yes,38,Fortnightly
1287,40,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,49,West Virginia,L,Yellow,Yellows and Oranges,SKU_959,Winter,4.9,No,Next Day Air,Yes,44,Fortnightly
1288,24,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,28,Utah,XL,Blue,Blues and Teals,SKU_960,Winter,3.4,No,Standard,Yes,20,Monthly
1290,35,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,24,New Hampshire,M,Red,Reds and Pinks,SKU_961,Fall,2.9,No,Next Day Air,Yes,10,Weekly
1291,67,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,35,Maryland,M,Indigo,Blues and Teals,SKU_962,Spring,3.4,No,Free Shipping,Yes,3,Annually
1292,69,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,68,South Dakota,S,Beige,,SKU_963,Spring,3.2,No,2-Day Shipping,Yes,23,Fortnightly
1299,29,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,81,Indiana,S,Indigo,Blues and Teals,SKU_964,Summer,3,No,Free Shipping,Yes,14,Fortnightly
1300,29,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,23,Louisiana,L,Teal,Blues and Teals,SKU_965,Fall,3.6,No,2-Day Shipping,Yes,42,Bi-Weekly
1303,23,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,25,Idaho,M,Gold,Yellows and Oranges,SKU_966,Fall,2.9,No,Next Day Air,Yes,37,Monthly
1306,31,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,56,Mississippi,XL,Peach,Yellows and Oranges,SKU_967,Spring,4.5,No,Express,Yes,2,Every 3 Months
1308,23,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,32,Missouri,L,Black,Grayscale,SKU_968,Summer,3.1,No,Express,Yes,43,Annually
1309,59,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,38,Rhode Island,L,Red,Reds and Pinks,SKU_969,Summer,4.4,No,Next Day Air,Yes,14,Every 3 Months
1310,32,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,21,Hawaii,L,Lavender,Purples,SKU_970,Summer,4.7,No,Store Pickup,Yes,41,Quarterly
1316,56,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,75,Mississippi,L,Green,Greens,SKU_971,Spring,4.2,No,2-Day Shipping,Yes,29,Quarterly
1317,28,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,32,Arkansas,S,Lavender,Purples,SKU_972,Spring,4.6,No,Standard,Yes,14,Bi-Weekly
1321,56,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,31,California,XL,Teal,Blues and Teals,SKU_973,Fall,3.1,No,Free Shipping,Yes,19,Annually
1326,28,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,73,Oregon,L,Gold,Yellows and Oranges,SKU_974,Summer,3.5,No,Express,Yes,1,Monthly
1327,40,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,50,Texas,M,Indigo,Blues and Teals,SKU_975,Spring,4.6,No,Free Shipping,Yes,17,Monthly
1333,66,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,60,Alaska,S,Gold,Yellows and Oranges,SKU_976,Spring,4.3,No,Store Pickup,Yes,16,Quarterly
1334,29,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,69,Idaho,M,Lavender,Purples,SKU_977,Winter,2.7,No,Next Day Air,Yes,9,Quarterly
1335,46,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,52,West Virginia,S,White,Grayscale,SKU_978,Spring,4.2,No,Store Pickup,Yes,12,Monthly
1338,37,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,86,Tennessee,L,Silver,Grayscale,SKU_979,Spring,3.4,No,Express,Yes,19,Bi-Weekly
1341,40,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,72,Idaho,M,Peach,Yellows and Oranges,SKU_980,Fall,4.4,No,Next Day Air,Yes,5,Every 3 Months
1342,26,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,27,Rhode Island,XL,Yellow,Yellows and Oranges,SKU_981,Fall,2.9,No,Standard,Yes,31,Quarterly
1345,56,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,37,New York,S,Violet,Purples,SKU_982,Fall,4.9,No,Next Day Air,Yes,14,Annually
1346,40,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,21,Nebraska,M,White,Grayscale,SKU_983,Fall,3.6,No,Standard,Yes,42,Weekly
1349,19,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,54,Nebraska,XL,Purple,Purples,SKU_984,Spring,3.2,No,Standard,Yes,23,Fortnightly
1352,30,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,31,Vermont,L,Maroon,Reds and Pinks,SKU_985,Summer,2.8,No,2-Day Shipping,Yes,28,Quarterly
1353,65,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,89,Indiana,XL,Orange,Yellows and Oranges,SKU_986,Spring,4.5,No,Next Day Air,Yes,37,Bi-Weekly
1357,49,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,61,Indiana,M,Cyan,Blues and Teals,SKU_987,Spring,4,No,Free Shipping,Yes,34,Annually
1358,24,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,66,Texas,S,Red,Reds and Pinks,SKU_988,Summer,3.5,No,Next Day Air,Yes,20,Quarterly
1359,19,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,22,Nebraska,XL,Pink,Reds and Pinks,SKU_989,Spring,2.5,No,Store Pickup,Yes,25,Every 3 Months
1360,27,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,68,North Carolina,S,Cyan,Blues and Teals,SKU_990,Winter,4.3,No,Store Pickup,Yes,26,Fortnightly
1364,36,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,90,Wisconsin,L,Red,Reds and Pinks,SKU_991,Summer,4,No,Express,Yes,47,Quarterly
1366,28,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,69,Indiana,M,Magenta,Reds and Pinks,SKU_992,Winter,4.5,No,Store Pickup,Yes,18,Fortnightly
1368,60,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,63,Iowa,S,Black,Grayscale,SKU_993,Fall,3.8,No,Express,Yes,25,Quarterly
1369,21,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,36,Wisconsin,L,Orange,Yellows and Oranges,SKU_994,Summer,4.9,No,Express,Yes,2,Weekly
1371,27,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,67,Montana,L,Peach,Yellows and Oranges,SKU_995,Summer,2.9,No,2-Day Shipping,Yes,41,Every 3 Months
